Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1774511614,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1774511615,2,,Aggregated,0.000000,0.000000,29,29,35,35,35,35,35,35,35,35,35,3,0,29,27.462733337112393,18.415300000924617,34.833900004741736,6121.0
1774511616,6,,Aggregated,0.000000,0.000000,34,35,37,37,50,50,50,50,50,50,50,7,0,34,31.16782857146713,15.137800000957213,50.2695000031963,5286.571428571428
1774511617,8,,Aggregated,3.000000,0.000000,27,29,35,35,37,50,50,50,50,50,50,12,0,24,27.832299999621075,15.137800000957213,50.2695000031963,6222.083333333333
1774511618,10,,Aggregated,3.000000,0.000000,27,29,35,35,37,50,50,50,50,50,50,15,0,27,27.307613332717057,12.68839999102056,50.2695000031963,4996.2
1774511619,12,,Aggregated,3.500000,0.000000,29,34,35,37,50,78,78,78,78,78,78,18,0,28,31.002077776874003,12.68839999102056,77.61330000357702,5235.722222222223
1774511620,14,,Aggregated,3.750000,0.000000,28,30,35,37,40,50,78,78,78,78,78,24,0,27,28.898058333046112,12.494499998865649,77.61330000357702,4754.208333333333
1774511621,16,,Aggregated,3.750000,0.000000,29,35,37,38,50,640,830,830,830,830,830,32,0,29,73.22856249993492,12.494499998865649,829.1541999933543,5455.84375
1774511622,18,,Aggregated,3.500000,0.000000,28,34,35,38,54,640,830,830,830,830,830,37,0,28,66.6845918922509,12.494499998865649,829.1541999933543,5282.5675675675675
1774511623,20,,Aggregated,4.571429,0.000000,28,35,37,40,54,640,830,830,830,830,830,47,0,28,75.13553829816605,12.494499998865649,829.1541999933543,5933.212765957447
1774511624,22,,Aggregated,4.500000,0.000000,26,31,37,40,50,640,810,830,830,830,830,56,0,25,67.00660714315225,12.494499998865649,829.1541999933543,5756.303571428572
1774511625,24,,Aggregated,5.000000,0.000000,25,30,35,38,50,78,810,830,830,830,830,63,0,25,61.77972222258899,12.494499998865649,829.1541999933543,6170.666666666667
1774511626,26,,Aggregated,5.200000,0.000000,25,30,35,38,50,250,810,830,830,830,830,71,0,25,60.661663380607266,12.494499998865649,829.1541999933543,6737.183098591549
1774511627,28,,Aggregated,5.800000,0.000000,23,29,35,37,47,78,810,830,830,830,830,83,0,23,54.934431326081864,12.494499998865649,829.1541999933543,7151.674698795181
1774511628,30,,Aggregated,5.900000,0.000000,24,30,35,38,47,78,810,830,830,830,830,92,0,24,52.50790000101678,12.494499998865649,829.1541999933543,6972.847826086957
1774511629,32,,Aggregated,6.600000,0.000000,24,30,35,38,47,64,640,810,830,830,830,103,0,24,50.00521650594926,12.494499998865649,829.1541999933543,7175.631067961165
1774511630,34,,Aggregated,7.300000,0.000000,23,29,34,37,47,64,640,810,830,830,830,108,0,23,48.40962222321347,12.494499998865649,829.1541999933543,7302.407407407408
1774511631,36,,Aggregated,7.800000,0.000000,24,31,37,40,55,190,810,830,1100,1100,1100,126,0,24,58.89369444545111,12.494499998865649,1136.180500005139,8058.873015873016
1774511632,38,,Aggregated,8.500000,0.000000,25,32,39,45,78,380,810,830,1100,1100,1100,140,0,25,67.29941285801553,12.494499998865649,1136.180500005139,8548.792857142857
1774511633,40,,Aggregated,8.600000,0.000000,25,33,40,45,78,390,700,830,1100,1100,1100,158,0,25,71.06350696258117,12.494499998865649,1136.180500005139,9426.987341772152
1774511634,42,,Aggregated,9.500000,0.000000,25,31,38,45,72,380,700,830,1100,1100,1100,166,0,25,68.61606807297542,12.494499998865649,1136.180500005139,9787.981927710844
1774511635,44,,Aggregated,10.400000,0.000000,25,31,39,45,89,510,700,830,1100,1100,1100,177,0,25,72.33193898377849,12.494499998865649,1136.180500005139,9804.497175141243
1774511636,46,,Aggregated,11.100000,0.000000,25,34,44,54,190,590,810,860,1100,1100,1100,203,0,25,86.91234236512577,11.520500003825873,1136.180500005139,10091.847290640395
1774511637,48,,Aggregated,11.100000,0.000000,25,32,40,47,190,590,810,860,1100,1100,1100,216,0,25,82.82363194504998,11.520500003825873,1136.180500005139,9900.064814814816
1774511638,50,,Aggregated,12.200000,0.000000,26,35,44,55,190,590,830,970,1100,1100,1100,235,0,26,88.78689829837234,11.520500003825873,1136.180500005139,10392.0
1774511639,52,,Aggregated,13.200000,0.000000,25,34,43,50,190,590,830,970,1100,1100,1100,244,0,25,86.38797541025866,11.520500003825873,1136.180500005139,10647.286885245901
1774511640,54,,Aggregated,13.900000,0.000000,26,36,45,56,190,590,810,970,1100,1100,1100,267,0,26,89.15820486926647,11.520500003825873,1136.180500005139,11394.640449438202
1774511641,56,,Aggregated,14.400000,0.000000,26,35,44,54,190,590,810,970,1100,1100,1100,286,0,26,84.82777762269093,11.520500003825873,1136.180500005139,11891.52097902098
1774511642,58,,Aggregated,14.800000,0.000000,26,35,44,52,140,590,810,970,1100,1100,1100,300,0,26,82.24383366696809,11.520500003825873,1136.180500005139,12108.883333333333
1774511643,60,,Aggregated,15.800000,0.000000,26,35,45,54,190,590,810,950,1100,1100,1100,317,0,26,85.767241009709,11.520500003825873,1136.180500005139,12208.59621451104
1774511644,62,,Aggregated,16.100000,0.000000,26,35,45,55,190,590,810,950,1100,1100,1100,334,0,26,88.25008742529397,11.520500003825873,1136.180500005139,12115.482035928144
1774511645,64,,Aggregated,16.100000,0.000000,26,35,45,55,190,540,810,950,1100,1100,1100,349,0,26,86.02343065930026,11.520500003825873,1136.180500005139,12215.974212034384
1774511646,66,,Aggregated,16.100000,0.000000,26,35,45,53,140,540,760,950,1100,1100,1100,369,0,26,83.33473766958001,11.520500003825873,1136.180500005139,12448.636856368563
1774511647,68,,Aggregated,16.600000,0.000000,26,34,45,52,130,530,760,950,1100,1100,1100,392,0,26,80.50511709203717,11.520500003825873,1136.180500005139,12785.75
1774511648,70,,Aggregated,16.500000,0.000000,26,34,45,52,130,530,730,860,1100,1100,1100,413,0,26,79.16677118655065,11.520500003825873,1136.180500005139,13079.789346246973
1774511649,72,,Aggregated,16.800000,0.000000,26,34,44,52,130,510,730,860,1100,1100,1100,437,0,26,76.26720274613693,11.520500003825873,1136.180500005139,13372.219679633867
1774511650,74,,Aggregated,17.000000,0.000000,26,34,43,50,100,390,700,860,1100,1100,1100,462,0,25,73.62232705627596,11.520500003825873,1136.180500005139,13449.285714285714
1774511651,76,,Aggregated,17.800000,0.000000,26,34,45,52,120,490,700,860,1100,1100,1100,487,0,26,74.22355379874257,11.520500003825873,1136.180500005139,14059.558521560575
1774511652,78,,Aggregated,19.200000,0.000000,25,33,43,50,100,390,670,830,1100,1100,1100,509,0,25,71.99147426327032,11.520500003825873,1136.180500005139,14391.436149312378
1774511653,80,,Aggregated,18.900000,0.000000,25,34,43,50,100,380,670,830,1100,1100,1100,529,0,25,70.91546975425445,11.520500003825873,1136.180500005139,14520.0
1774511654,82,,Aggregated,20.200000,0.000000,26,33,43,48,97,380,640,830,1100,1100,1100,555,0,26,69.36981135138693,11.520500003825873,1136.180500005139,14503.322522522523
1774511655,84,,Aggregated,20.700000,0.000000,26,34,43,50,95,320,640,830,1100,1100,1100,585,0,26,68.88501452992006,11.520500003825873,1136.180500005139,14738.747008547009
1774511656,86,,Aggregated,21.200000,0.000000,27,35,44,52,97,320,630,810,1100,1100,1100,609,0,27,69.08220623978563,11.520500003825873,1136.180500005139,15039.487684729063
1774511657,88,,Aggregated,22.600000,0.000000,27,35,45,52,95,320,630,810,1100,1100,1100,636,0,27,67.9292029874332,11.520500003825873,1136.180500005139,15658.042452830188
1774511658,90,,Aggregated,23.600000,0.000000,27,35,45,53,95,320,620,810,1100,1100,1100,659,0,27,67.50062534150406,11.520500003825873,1136.180500005139,15966.918057663126
1774511659,92,,Aggregated,23.700000,0.000000,28,36,45,53,97,310,620,810,1100,1100,1100,680,0,28,67.38956470595868,11.520500003825873,1136.180500005139,16012.957352941177
1774511660,94,,Aggregated,24.500000,0.000000,28,37,46,55,100,310,600,760,1100,1100,1100,710,0,28,67.78731985922745,11.520500003825873,1136.180500005139,16093.261971830985
1774511661,96,,Aggregated,25.000000,0.000000,28,37,46,54,100,300,600,760,1100,1100,1100,733,0,28,66.95210968631737,11.520500003825873,1136.180500005139,16862.296043656206
1774511662,98,,Aggregated,24.200000,0.000000,28,37,46,54,95,290,590,760,1100,1100,1100,766,0,28,65.48098302885903,11.520500003825873,1136.180500005139,17020.107049608356
1774511663,100,,Aggregated,24.500000,0.000000,28,37,45,54,94,280,590,730,1100,1100,1100,802,0,28,64.54424862858741,11.520500003825873,1136.180500005139,17492.42518703242
1774511664,100,,Aggregated,24.600000,0.000000,29,37,46,55,91,280,590,730,1100,1100,1100,832,0,29,63.71403341360677,11.520500003825873,1136.180500005139,18080.818509615383
1774511665,100,,Aggregated,25.500000,0.000000,29,37,46,55,94,280,540,730,1100,1100,1100,856,0,29,63.42553773381985,11.520500003825873,1136.180500005139,18351.280373831774
1774511666,100,,Aggregated,27.100000,0.000000,29,37,45,54,91,260,540,730,1100,1100,1100,889,0,29,62.16576107994968,11.520500003825873,1136.180500005139,18924.164229471317
1774511667,100,,Aggregated,26.900000,0.000000,29,37,46,54,91,250,540,700,1100,1100,1100,911,0,29,61.97017749735248,11.520500003825873,1136.180500005139,19298.32601536773
1774511668,100,,Aggregated,27.100000,0.000000,29,37,46,54,91,240,540,700,1100,1100,1100,936,0,29,61.40518472231136,11.520500003825873,1136.180500005139,19265.73611111111
1774511669,100,,Aggregated,27.500000,0.000000,29,38,46,55,91,210,530,700,1100,1100,1100,963,0,29,60.94196334373709,11.520500003825873,1136.180500005139,20019.52336448598
1774511670,100,,Aggregated,26.900000,0.000000,30,38,47,56,94,210,530,700,1100,1100,1100,990,0,30,60.80189646463347,11.520500003825873,1136.180500005139,20213.649494949495
1774511671,100,,Aggregated,27.000000,0.000000,30,39,48,57,100,280,620,860,1700,1800,1800,1010,0,30,69.81796376236558,11.520500003825873,1799.7352000093088,20551.59504950495
1774511672,100,,Aggregated,27.700000,0.000000,30,40,50,58,97,270,620,860,1700,1800,1800,1038,0,30,69.13120173406439,11.520500003825873,1799.7352000093088,20920.29287090559
1774511673,100,,Aggregated,28.000000,0.000000,30,40,51,59,97,260,600,860,1700,1800,1800,1065,0,30,68.81950197181447,11.520500003825873,1799.7352000093088,21242.730516431926
1774511674,100,,Aggregated,27.200000,0.000000,31,41,53,61,100,250,600,860,1700,1800,1800,1096,0,31,69.21301870438484,11.520500003825873,1799.7352000093088,22008.704379562045
1774511675,100,,Aggregated,26.700000,0.000000,31,42,54,63,100,230,590,830,1700,1800,1800,1125,0,31,69.27918951106,11.520500003825873,1799.7352000093088,22850.308444444443
1774511676,100,,Aggregated,25.900000,0.000000,31,42,55,63,100,220,590,830,1700,1800,1800,1156,0,31,68.77743719718114,11.520500003825873,1799.7352000093088,22996.083910034602
1774511678,100,,Aggregated,26.300000,0.000000,31,43,55,64,100,210,590,830,1700,1800,1800,1176,0,31,68.35190008498758,11.520500003825873,1799.7352000093088,23050.066326530614
1774511679,100,,Aggregated,26.600000,0.000000,32,44,57,67,110,230,590,810,1700,1800,1800,1208,0,32,70.02103642380521,11.520500003825873,1799.7352000093088,23692.80463576159
1774511680,100,,Aggregated,26.700000,0.000000,32,45,58,68,120,220,590,810,1700,1800,1800,1234,0,32,70.2127375202427,11.520500003825873,1799.7352000093088,24188.44003241491
1774511681,100,,Aggregated,26.500000,0.000000,33,45,59,68,110,210,590,810,1700,1800,1800,1248,0,33,70.0472516826803,11.520500003825873,1799.7352000093088,24537.54887820513
1774511682,100,,Aggregated,27.000000,0.000000,33,45,59,68,110,210,540,810,1700,1800,1800,1262,0,33,69.74439001585205,11.520500003825873,1799.7352000093088,24637.129160063392
1774511683,100,,Aggregated,26.900000,0.000000,34,47,62,72,130,270,630,950,1700,1800,1800,1297,0,34,76.22371195065939,11.520500003825873,1799.7352000093088,25189.2567463377
1774511684,100,,Aggregated,25.000000,0.000000,34,48,62,72,130,270,620,860,1700,1800,1800,1321,0,34,76.02491635126576,11.520500003825873,1799.7352000093088,25519.74489023467
1774511685,100,,Aggregated,25.800000,0.000000,34,48,62,72,130,260,620,860,1700,1800,1800,1349,0,34,75.20484781323613,11.520500003825873,1799.7352000093088,25535.91919940697
1774511686,100,,Aggregated,25.400000,0.000000,34,48,62,72,130,260,600,860,1700,1800,1800,1369,0,34,74.88945697594669,11.520500003825873,1799.7352000093088,25589.047479912344
1774511687,100,,Aggregated,25.100000,0.000000,34,49,63,73,130,250,600,860,1700,1800,1800,1398,0,34,74.82603183123602,11.520500003825873,1799.7352000093088,26256.25894134478
1774511688,100,,Aggregated,24.100000,0.000000,35,49,62,72,120,250,590,830,1700,1800,1800,1423,0,35,74.18018158821216,11.520500003825873,1799.7352000093088,26747.531974701335
1774511689,100,,Aggregated,23.900000,0.000000,35,50,63,73,130,250,590,830,1700,1800,1800,1451,0,35,74.47192012403184,11.520500003825873,1799.7352000093088,27296.195037904894
1774511690,100,,Aggregated,24.500000,0.000000,35,50,62,72,120,250,590,830,1700,1800,1800,1482,0,35,73.64954102559577,11.520500003825873,1799.7352000093088,27369.937246963564
1774511691,100,,Aggregated,24.500000,0.000000,35,50,62,72,120,240,540,820,1700,1800,1800,1501,0,35,73.17035709524089,11.520500003825873,1799.7352000093088,27495.296469020654
1774511692,100,,Aggregated,23.900000,0.000000,36,51,63,73,130,250,540,820,1700,1800,1800,1528,0,36,73.90669476435076,11.520500003825873,1799.7352000093088,28004.833769633507
1774511693,100,,Aggregated,25.300000,0.000000,36,52,64,75,140,270,540,820,1700,1800,1800,1552,0,36,75.84877210047125,11.520500003825873,1799.7352000093088,28383.69974226804
