Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1774509572,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1774509573,1,,Aggregated,0.000000,0.000000,130,130,130,130,130,130,130,130,130,130,130,1,0,125.88110000069719,125.88110000069719,125.88110000069719,125.88110000069719,94.0
1774509574,2,,Aggregated,0.000000,0.000000,160,160,160,160,160,160,160,160,160,160,160,2,0,130.0,145.04999999917345,125.88110000069719,164.21889999764971,94.0
1774509575,3,,Aggregated,0.000000,0.000000,140,140,160,160,160,160,160,160,160,160,160,4,0,130.0,111.87129999962053,15.693100001954008,164.21889999764971,4638.0
1774509576,5,,Aggregated,1.000000,0.000000,130,140,150,150,160,160,160,160,160,160,160,8,0,31,84.19063749988709,15.693100001954008,164.21889999764971,4671.375
1774509577,6,,Aggregated,1.000000,0.000000,31,130,140,150,160,160,160,160,160,160,160,10,0,23,70.5566299999191,15.306200002669357,164.21889999764971,3755.5
1774509578,7,,Aggregated,1.333333,0.000000,23,26,130,140,150,160,160,160,160,160,160,15,0,23,53.348433333546076,12.32989999698475,164.21889999764971,5031.933333333333
1774509579,8,,Aggregated,1.750000,0.000000,23,31,140,140,160,280,280,280,280,280,280,16,0,23,67.47962500048743,12.32989999698475,279.4475000046077,4723.3125
1774509580,9,,Aggregated,2.500000,0.000000,24,31,130,140,160,280,280,280,280,280,280,19,0,24,61.818210526804535,12.32989999698475,279.4475000046077,5002.473684210527
1774509581,10,,Aggregated,2.500000,0.000000,24,34,130,140,160,280,1900,1900,1900,1900,1900,23,0,24,136.13598695709422,12.32989999698475,1888.4877000018605,4995.130434782609
1774509582,10,,Aggregated,2.250000,0.000000,24,31,42,130,160,280,1900,1900,1900,1900,1900,26,0,23,122.60136538540021,12.32989999698475,1888.4877000018605,5185.576923076923
1774509583,10,,Aggregated,2.555556,0.000000,23,26,34,42,150,280,1900,1900,1900,1900,1900,31,0,23,105.997774194205,12.32989999698475,1888.4877000018605,6269.5161290322585
1774509584,10,,Aggregated,2.500000,0.000000,24,28,42,46,150,280,1900,1900,1900,1900,1900,32,0,23,104.11256250063161,12.32989999698475,1888.4877000018605,6696.5625
1774509585,10,,Aggregated,2.700000,0.000000,24,26,34,42,150,280,1900,1900,1900,1900,1900,36,0,23,94.89305833408758,12.32989999698475,1888.4877000018605,6513.638888888889
1774509586,10,,Aggregated,2.900000,0.000000,24,31,42,46,160,970,2300,2300,2300,2300,2300,41,0,24,165.07181707413287,12.32989999698475,2277.544800002943,6711.414634146341
1774509587,10,,Aggregated,2.900000,0.000000,25,31,44,60,160,970,2300,2300,2300,2300,2300,42,0,24,162.55833571509962,12.32989999698475,2277.544800002943,7039.142857142857
1774509588,10,,Aggregated,3.100000,0.000000,25,31,44,60,160,970,2300,2300,2300,2300,2300,43,0,25,159.37123953572578,12.32989999698475,2277.544800002943,6877.511627906977
1774509589,10,,Aggregated,3.100000,0.000000,25,31,42,60,160,970,2300,2300,2300,2300,2300,45,0,25,153.35351777870932,12.32989999698475,2277.544800002943,7030.844444444445
1774509590,10,,Aggregated,3.200000,0.000000,24,28,41,46,160,970,2300,2300,2300,2300,2300,50,0,23,139.94440000067698,12.32989999698475,2277.544800002943,7982.04
1774509591,10,,Aggregated,3.200000,0.000000,24,28,41,46,160,970,2300,2300,2300,2300,2300,50,0,23,139.94440000067698,12.32989999698475,2277.544800002943,7982.04
1774509592,10,,Aggregated,3.200000,0.000000,24,28,41,44,150,970,1900,2300,2300,2300,2300,53,0,24,133.7058830194676,12.32989999698475,2277.544800002943,8318.264150943396
1774509593,10,,Aggregated,3.200000,0.000000,24,28,41,44,150,970,1900,2300,2300,2300,2300,55,0,24,129.71329454607755,12.32989999698475,2277.544800002943,8773.527272727273
1774509594,10,,Aggregated,3.200000,0.000000,24,28,41,44,150,970,1900,2300,2300,2300,2300,55,0,24,129.71329454607755,12.32989999698475,2277.544800002943,8773.527272727273
1774509595,10,,Aggregated,3.200000,0.000000,24,28,41,44,150,970,1900,2300,2300,2300,2300,55,0,24,129.71329454607755,12.32989999698475,2277.544800002943,8773.527272727273
1774509596,10,,Aggregated,2.400000,0.000000,24,27,41,42,150,970,1900,2300,2300,2300,2300,56,0,23,127.73972678639568,12.32989999698475,2277.544800002943,8988.964285714286
1774509597,10,,Aggregated,2.400000,0.000000,24,30,42,53,280,1900,2300,5000,5000,5000,5000,60,0,24,214.35381333394616,12.32989999698475,5001.832699999795,8741.5
1774509598,10,,Aggregated,2.100000,0.000000,25,31,42,53,280,970,2300,5000,5000,5000,5000,62,0,24,216.96506774242152,12.32989999698475,5001.832699999795,9140.516129032258
1774509599,10,,Aggregated,1.700000,0.000000,25,31,42,53,280,970,2300,5000,5000,5000,5000,63,0,25,213.9220126988394,12.32989999698475,5001.832699999795,8996.84126984127
1774509600,10,,Aggregated,1.700000,0.000000,25,31,42,53,280,970,2300,5000,5000,5000,5000,63,0,25,213.9220126988394,12.32989999698475,5001.832699999795,8996.84126984127
1774509601,10,,Aggregated,1.800000,0.000000,25,30,42,46,280,970,2300,5000,5000,5000,5000,66,0,24,205.21050757617394,12.32989999698475,5001.832699999795,9551.575757575758
1774509602,10,,Aggregated,1.300000,0.000000,25,31,42,53,280,970,2300,5000,5000,5000,5000,70,0,24,198.6921785717381,12.32989999698475,5001.832699999795,9315.085714285715
1774509603,10,,Aggregated,1.500000,0.000000,25,30,42,47,270,970,2300,5000,5000,5000,5000,72,0,24,193.73969444475532,12.32989999698475,5001.832699999795,9357.083333333334
1774509604,10,,Aggregated,1.600000,0.000000,25,30,42,47,270,970,2300,5000,5000,5000,5000,75,0,25,187.07383866693513,12.32989999698475,5001.832699999795,9275.146666666667
1774509605,10,,Aggregated,1.600000,0.000000,25,30,41,46,270,970,2300,5000,5000,5000,5000,78,0,24,180.70649615401635,12.32989999698475,5001.832699999795,9478.320512820514
1774509606,10,,Aggregated,1.800000,0.000000,25,31,40,44,160,640,2300,5000,5000,5000,5000,82,0,25,173.44597682943171,12.32989999698475,5001.832699999795,9818.19512195122
1774509607,10,,Aggregated,2.300000,0.000000,25,31,40,44,270,970,3300,5000,5000,5000,5000,87,0,25,202.03558505764005,12.32989999698475,5001.832699999795,10012.137931034482
1774509608,10,,Aggregated,2.300000,0.000000,24,30,37,44,270,970,3300,5000,5000,5000,5000,89,0,24,197.8603516855922,12.32989999698475,5001.832699999795,10284.0
1774509609,10,,Aggregated,2.300000,0.000000,24,30,37,44,270,970,3300,5000,5000,5000,5000,89,0,24,197.8603516855922,12.32989999698475,5001.832699999795,10284.0
1774509610,10,,Aggregated,2.300000,0.000000,24,30,37,44,270,970,3300,5000,5000,5000,5000,89,0,24,197.8603516855922,12.32989999698475,5001.832699999795,10284.0
1774509611,10,,Aggregated,2.600000,0.000000,25,31,40,44,270,1500,3300,5000,5000,5000,5000,92,0,24,208.81487391322835,12.32989999698475,5001.832699999795,9951.576086956522
1774509612,10,,Aggregated,2.600000,0.000000,25,31,39,44,270,1500,3300,5000,5000,5000,5000,94,0,24,204.8679851065978,12.32989999698475,5001.832699999795,9741.755319148937
1774509613,10,,Aggregated,2.600000,0.000000,24,30,37,42,270,1500,3300,5000,5000,5000,5000,97,0,24,199.08791649497064,12.32989999698475,5001.832699999795,10138.319587628866
1774509614,10,,Aggregated,2.500000,0.000000,24,30,37,42,270,1500,3300,5000,5000,5000,5000,99,0,24,195.44076767679235,12.32989999698475,5001.832699999795,10389.343434343435
1774509615,10,,Aggregated,2.500000,0.000000,24,31,40,46,280,1800,3300,5000,6000,6000,6000,102,0,24,266.95787647051975,12.32989999698475,6037.571199995,10306.754901960785
1774509616,10,,Aggregated,2.400000,0.000000,24,31,39,46,280,1800,3300,5000,6000,6000,6000,105,0,24,259.9850971427735,12.32989999698475,6037.571199995,10448.12380952381
1774509617,10,,Aggregated,2.400000,0.000000,24,31,39,44,280,1800,3300,5000,6000,6000,6000,108,0,24,253.43251388881913,12.32989999698475,6037.571199995,10582.481481481482
1774509618,10,,Aggregated,2.400000,0.000000,24,31,40,46,560,1900,5000,6000,9400,9400,9400,110,0,24,334.52916363629896,12.32989999698475,9387.320800000452,10391.709090909091
1774509619,10,,Aggregated,2.400000,0.000000,24,31,40,46,560,1900,5000,6000,9400,9400,9400,110,0,24,334.52916363629896,12.32989999698475,9387.320800000452,10391.709090909091
1774509620,10,,Aggregated,1.900000,0.000000,24,31,39,44,280,1900,5000,6000,9400,9400,9400,113,0,24,326.27831946895407,12.32989999698475,9387.320800000452,10118.20353982301
1774509621,10,,Aggregated,2.100000,0.000000,24,31,39,44,280,1900,5000,6000,9400,9400,9400,114,0,24,323.60481315781567,12.32989999698475,9387.320800000452,10234.552631578947
1774509622,10,,Aggregated,2.100000,0.000000,24,30,39,42,280,1900,5000,6000,9400,9400,9400,116,0,24,318.4258534481693,12.32989999698475,9387.320800000452,10260.439655172413
1774509623,10,,Aggregated,2.200000,0.000000,24,30,37,42,280,1900,5000,6000,9400,9400,9400,118,0,24,313.53460169480906,12.32989999698475,9387.320800000452,10088.059322033898
1774509624,10,,Aggregated,2.200000,0.000000,25,31,37,42,280,1900,5000,6000,9400,9400,9400,120,0,24,308.8275008332251,12.32989999698475,9387.320800000452,10117.8
1774509625,10,,Aggregated,2.000000,0.000000,24,30,37,42,270,1800,5000,6000,9400,9400,9400,124,0,24,299.575221774097,12.32989999698475,9387.320800000452,10177.338709677419
1774509626,10,,Aggregated,2.100000,0.000000,24,30,35,42,270,1800,5000,6000,9400,9400,9400,125,0,24,297.35549599991646,12.32989999698475,9387.320800000452,10287.344
1774509627,10,,Aggregated,1.900000,0.000000,24,30,37,42,270,1800,5000,6000,9400,9400,9400,128,0,24,291.1539960936125,12.32989999698475,9387.320800000452,10236.0
