Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1774507435,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1774507436,3,,Aggregated,0.000000,0.000000,64,64,77,77,77,77,77,77,77,77,77,4,0,41,52.84742500225548,28.514600002381485,77.4877000003471,4614.25
1774507437,6,,Aggregated,0.000000,0.000000,41,42,64,64,77,77,77,77,77,77,77,8,0,29,38.261437501205364,14.184999999997672,77.4877000003471,4661.75
1774507438,9,,Aggregated,3.000000,0.000000,32,41,59,59,77,93,93,93,93,93,93,16,0,29,36.88143750105155,9.502799999609124,93.32100000028731,7080.9375
1774507439,12,,Aggregated,4.000000,0.000000,25,35,42,49,64,77,93,93,93,93,93,23,0,25,32.429352174917966,9.19399999838788,93.32100000028731,8275.91304347826
1774507440,18,,Aggregated,3.000000,0.000000,25,35,42,51,67,77,93,93,93,93,93,29,0,25,32.064303448915496,9.19399999838788,93.32100000028731,8590.724137931034
1774507441,21,,Aggregated,5.000000,0.000000,22,32,41,49,64,77,93,93,93,93,93,35,0,22,29.75876000023813,9.19399999838788,93.32100000028731,8259.285714285714
1774507442,24,,Aggregated,4.800000,0.000000,22,32,41,42,59,67,93,93,93,93,93,43,0,22,28.667618604992832,9.19399999838788,93.32100000028731,8146.325581395349
1774507443,27,,Aggregated,5.000000,0.000000,23,32,42,49,64,77,93,93,93,93,93,48,0,22,30.40153125039069,9.19399999838788,93.32100000028731,7735.270833333333
1774507445,30,,Aggregated,5.000000,0.000000,22,32,41,42,62,77,80,93,93,93,93,60,0,22,28.367621667227166,8.092300005955622,93.32100000028731,7618.816666666667
1774507446,33,,Aggregated,5.375000,0.000000,20,28,35,41,59,77,80,93,93,93,93,77,0,20,27.198083117428876,8.092300005955622,93.32100000028731,7679.493506493506
1774507447,36,,Aggregated,5.333333,0.000000,20,28,35,41,58,67,80,93,93,93,93,88,0,19,26.556955682363796,7.971999999426771,93.32100000028731,7774.613636363636
1774507448,39,,Aggregated,7.400000,0.000000,20,27,34,41,58,68,80,93,93,93,93,99,0,20,26.546555556118197,7.971999999426771,93.32100000028731,7869.30303030303
1774507449,42,,Aggregated,7.400000,0.000000,20,27,35,42,59,76,79,80,93,93,93,118,0,19,26.750081356405676,7.421299997076858,93.32100000028731,7852.762711864407
1774507450,45,,Aggregated,8.000000,0.000000,19,23,34,41,57,68,79,80,93,93,93,136,0,17,25.609233824070543,7.300500001292676,93.32100000028731,7755.529411764706
1774507451,48,,Aggregated,8.900000,0.000000,19,25,34,41,58,69,80,93,100,100,100,149,0,19,26.061933557532225,7.300500001292676,102.6653999942937,7974.0
1774507452,50,,Aggregated,11.200000,0.000000,19,27,35,42,60,76,91,100,110,110,110,162,0,19,27.2237265436374,7.300500001292676,111.58279999654042,8178.432098765432
1774507453,50,,Aggregated,11.200000,0.000000,19,25,34,41,59,72,91,100,110,110,110,181,0,19,26.66279502808424,7.080899995344225,111.58279999654042,8415.513812154697
1774507454,50,,Aggregated,12.600000,0.000000,18,23,33,38,58,72,91,100,110,110,110,194,0,18,25.936264433335758,6.967699999222532,111.58279999654042,8747.680412371134
1774507455,50,,Aggregated,13.800000,0.000000,18,23,33,38,57,70,80,93,110,110,110,208,0,17,25.505040865657346,6.967699999222532,111.58279999654042,9577.3125
1774507456,50,,Aggregated,14.500000,0.000000,18,23,32,36,55,70,80,93,110,110,110,216,0,18,25.265658333645895,6.967699999222532,111.58279999654042,9502.49074074074
1774507457,50,,Aggregated,14.700000,0.000000,18,23,31,34,52,69,80,93,110,110,110,232,0,17,24.696112931325906,6.967699999222532,111.58279999654042,10165.474137931034
1774507458,50,,Aggregated,14.700000,0.000000,18,23,29,34,51,68,80,93,110,110,110,243,0,18,24.427030452999233,6.967699999222532,111.58279999654042,10219.748971193416
1774507459,50,,Aggregated,14.300000,0.000000,18,23,29,34,51,68,79,93,110,110,110,258,0,18,24.328769380169202,6.967699999222532,111.58279999654042,10251.767441860466
1774507460,50,,Aggregated,14.500000,0.000000,17,22,28,33,50,67,79,93,110,110,110,271,0,17,23.930912915434874,6.967699999222532,111.58279999654042,10956.372693726937
1774507461,50,,Aggregated,13.800000,0.000000,17,22,27,33,49,64,79,93,110,110,110,285,0,17,23.81960561436707,6.967699999222532,111.58279999654042,10884.2
1774507462,50,,Aggregated,13.300000,0.000000,17,22,26,32,46,64,79,93,110,110,110,299,0,17,23.552507023753584,6.967699999222532,111.58279999654042,11058.110367892976
1774507463,50,,Aggregated,13.300000,0.000000,18,22,26,32,46,62,79,91,110,110,110,309,0,18,23.34970970908225,6.967699999222532,111.58279999654042,10814.084142394822
1774507464,50,,Aggregated,13.600000,0.000000,18,22,26,32,45,62,79,91,110,110,110,321,0,18,23.250304984776164,6.967699999222532,111.58279999654042,10852.501557632399
1774507465,50,,Aggregated,12.800000,0.000000,18,22,26,31,45,62,79,91,110,110,110,330,0,18,23.25918727310085,6.967699999222532,111.58279999654042,11210.324242424242
1774507466,50,,Aggregated,12.400000,0.000000,19,22,25,31,44,60,79,91,110,110,110,344,0,18,23.06466511662472,6.967699999222532,111.58279999654042,11602.508720930233
1774507467,50,,Aggregated,12.100000,0.000000,18,22,25,30,43,60,77,91,110,110,110,359,0,18,22.82432896969305,6.967699999222532,111.58279999654042,11942.33426183844
1774507468,50,,Aggregated,12.500000,0.000000,19,22,25,31,43,59,77,91,110,110,110,374,0,19,22.93637486659974,6.967699999222532,111.58279999654042,12268.751336898396
1774507469,50,,Aggregated,12.500000,0.000000,19,22,26,31,43,58,77,91,110,110,110,383,0,19,22.931009660810524,6.967699999222532,111.58279999654042,12379.733681462141
1774507470,50,,Aggregated,12.600000,0.000000,18,22,25,30,42,58,77,91,110,110,110,395,0,18,22.733516709052346,6.967699999222532,111.58279999654042,12594.253164556962
1774507471,50,,Aggregated,12.300000,0.000000,19,22,26,31,45,60,78,80,110,110,110,405,0,19,23.2782320989681,6.967699999222532,111.58279999654042,13054.627160493827
1774507472,50,,Aggregated,12.300000,0.000000,19,22,27,32,45,60,78,80,110,110,110,428,0,19,23.447364953469087,6.967699999222532,111.58279999654042,13458.960280373833
1774507473,50,,Aggregated,12.100000,0.000000,19,22,26,31,45,60,78,80,110,110,110,436,0,19,23.428351605700065,6.967699999222532,111.58279999654042,13582.555045871559
1774507474,50,,Aggregated,12.100000,0.000000,19,23,27,32,45,59,78,80,110,110,110,449,0,19,23.59965991111561,6.967699999222532,111.58279999654042,14092.40534521158
